,Unnamed: 0,Title,Article,Headline,Title_URL,Image,Facebook_likes,Facebook_comments,Facebook_shares,Comment_replies,results
73,73,CNN,JUST IN: The Supreme Court will review a ruling that wiped away the death sentence of one of two brothers convicted in the 2013 Boston Marathon bombing,Supreme Court agrees to review Boston Marathon bomber's death penalty case,https://www.facebook.com/cnn/?__cft__[0]=AZXC8VcnyAQPRKlIlRRH9IlKXj8uJlWVp9N1quj2tKqaDaPQ-DOHgf0GAY37KWGHFa-rb1Lih9rTOAbv0Y4Iyux6p_hSde8bbAXUERTTCJPuE7gUJGfYH5n7xDTPiF9Iezor-En8QQSYuqErL-BhcbIs&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQG3vcQsMTQzQOPh&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F201224043313-02-us-supreme-court-1211-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQH_w0QxYGvMD2wz,705.0,437.0,67.0,4,'REAL'
78,78,CNN,This is CNN,,https://www.facebook.com/cnn/?__cft__[0]=AZV6zZgWNjHtzDBekjoR_YcaQz9VexIKWI8JYcp2fm9qf_2Hd79rr6T5CQxBAPFekhn0qURSyuUHDkvdWzB3zW8ifWp28Wdw1bSRHgsTB9yfz5Un-264ETAsD_0cQin9gLEAl58vnSiFX_HTN1AM_3WzSOIXhZjm_nWqptDzjKR9Qw&__tn__=-UC%2CP-R,,2200.0,1100.0,162.0,25,'REAL'
81,81,CNN,"""Joe Biden is pledging to take new steps to ease a surge of child migrants at the southern border as his White House parries Republican attacks over a wrenching humanitarian challenge that threatens to tarnish his fast start as president,"" writes CNN's Stephen Collinson.",Analysis: Biden vows to ease border surge as Republicans sense a political opening,https://www.facebook.com/cnn/?__cft__[0]=AZWa1wRBfD9iND-Vqd3z_FIw_TUep6hNswGW7cu02jghQ7D3msdgJ8lv-BriKOrakm24aqm23VQN50nj7dNzKtYYZ_xW57o4oG5e5bey8s37WKzOGT3xH9zqtgzo7385FEKBZrPjj5VJklO1jJbYyqVe&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGQjX9nWu_Y0Tge&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210321182725-01-joe-biden-0321-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHTB-cY45wjHYLJ,5700.0,3900.0,199.0,938,'REAL'
84,84,CNN,"The trial identified no safety concerns,  AstraZeneca said.","AstraZeneca vaccine shows 79% efficacy against symptomatic Covid-19 in US-based trial, company says",https://www.facebook.com/cnn/?__cft__[0]=AZXnulRCHovQgItMde2sD3RObTQUPPDzjvmv7siImmnowSMai-5EGM1cQDmAL0Mx-RygcU9G13PKk0OPNRwuL_3VisU7gl-VoPE0oAJ03km9d-djfOP63p1iTuQHWDYHdeKCaT6VN8qD-5ZYruHurQXB&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGNp6WqrVxeuLOl&w=500&h=261&url=https%3A%2F%2Fdynaimage.cdn.cnn.com%2Fcnn%2Fdigital-images%2Forg%2F8730852f-76a1-4bcc-b9be-990b1fc6ec34.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEF-QhfM2W6BOub,4900.0,1000.0,361.0,41,'REAL'
86,86,CNN,"Nearly a week after eight people were killed at spas in the Atlanta area, hundreds gathered to remember the victims and call for an end to hate towards Asians in a year that has seen an uptick in attacks against members of the community.",Hundreds gathered across the US to support Asian communities after Atlanta-area spa killings,https://www.facebook.com/cnn/?__cft__[0]=AZV5f5sTtDKWARqaCHXJxb_EXzTS_P8tIT09npc74lLadeRcFLVpahePA_7OVlANJA5-U-RkHx5BUzs30GlLifPB8WvsLUtA9H4-zQn6jhsDjFz0KzNfS1dbk0TIhVQJWi4YsBijf69z_wDVOYvIFsQH&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEc0slD2gnwHlCF&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210322013556-04-atlanta-spa-killings-monday-0321-restricted-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHv8_A5gMnvC_yN,18000.0,6700.0,579.0,"3,833",'REAL'
92,92,CNN,Danny Griffiths bailed on a wave in March 2017 and thought he'd never see his board again,"Lost surfboard turns up 1,700 miles from home",https://www.facebook.com/cnn/?__cft__[0]=AZU_rP5guqtFIae40h-SKG6WfVeKGOajqpcJ_9bUD_k8Lgh2bDrgq85g72rXDIuF_6et7tDwumBYPbQpOudVawL0DE8Xq5j1WEwhuROd636u-_3JydOt7Uze70pzDNk7Sm3DBhMZtaw3bLU2PuSWDN1Z&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFqrK5DSjHCbMXL&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210318081549-01-danny-griffiths-surfboard-recovered-scli-intl-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHanDDm9sZLW6wm,556.0,152.0,71.0,5,'REAL'
93,93,CNN,"The package will provide one of the biggest one-year tax cuts in modern history, a new analysis has found",Biden's stimulus provides larger single-year tax breaks than Trump's or Reagan's cuts,https://www.facebook.com/cnn/?__cft__[0]=AZX0H1THfLYrnMMddtFLV5BNYR360nR_s8Oh7fFsyx1NJ9Szd0OMvzk7tkRY95wH1ItGDWpmIDXcG23p0LHCf00LOz0UpnYyXDLI9quUuoQPi9Bkmi7oHmFTleAeGAhZySDiO20BDxu9Vgpg9z_uJO6-&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQG1DkQmQP2F7BeH&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210126074106-stimulus-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEco-stsjnZ8kgi,3900.0,1000.0,331.0,88,'REAL'
97,97,CNN,"President Joe Biden has promised to build upon Obama-era policies by allowing every transgender, intersex or nonbinary person the option to change their passport gender to X, rather than M or F, but it hasn't happened yet",How the letter X is changing the game for travelers — and what that could mean for the US,https://www.facebook.com/cnn/?__cft__[0]=AZXk64W3KItI4g6eeW9Tr7O8sjtFhkfxzk1ecY3-pTUaw9FR8-NdVpAFtQasJJzTxiYUWIyFaaUI3rznWWJqgHf-OoPfg4y6ftSoJW7XJkoBWrkStwgLVky42HV-oFiHPRg4ygmFUn5R9cTPqBudb_Mh&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFV-1f_fyjWHQFw&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210316052514-iceland-gender-neutral-passport-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHOEQm3vDz_n2Ck,2100.0,1600.0,122.0,156,'REAL'
98,98,CNN,New York Rep. Tom Reed now takes full responsibility for a sexual misconduct allegation made against him and says he will not run for office in 2022,New York Rep. Tom Reed takes 'full responsibility' following allegation of sexual misconduct,https://www.facebook.com/cnn/?__cft__[0]=AZXkUiORtBgbKc_D0hKV5xfNvw2CcPPhCbZisOAGIsewc4I5E5LJgiQZaWN_tk0SgHBQkrDVgpht1pC3JmROG5wP_owQwJ5YqdyHpbbQ85C7C-5EXiV8KngUpxrt6OFwetjCPSTcsVd2m1F9obWgL81T&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFFAxcHRNZZkasi&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210321191546-restricted-file-tom-reed-2020-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFiznWOIIcnZq5D,1000.0,614.0,112.0,23,'REAL'
102,102,CNN,This is CNN,,https://www.facebook.com/cnn/?__cft__[0]=AZWp6ULPd6Qt49k6Vz9UsILVYTiXf6l_KuNsbcN9y_jGS5rRuDTwqrHlmtOTvR-5WdJm-5_YcetHa2qTBPYEDYH7JRyt34oKoypQ_4XyFUnYtvETM9lOxx2ROyJLDIO6lO_r4CbB7tCj_uUPwEH_qoHERHCquvecteH3XaJjkdrVRw&__tn__=-UC%2CP-R,,2500.0,1100.0,210.0,82,'REAL'
103,103,CNN,Homeland Security Secretary Alejandro Mayorkas declined to provide a timeline for when the Biden administration will open new facilities capable of handling the surge of unaccompanied children at the southern border,"DHS chief says border closed, won't give timeline for facilities capable of handling surge of unaccompanied children",https://www.facebook.com/cnn/?__cft__[0]=AZV775L6QelNqkkOcT1eGMyIzMrhGRItE-zzfw41yNiYGGg7_u9b0Xdijg3TeAxKugnh0C099ww2HOrcx6yyKieK9vNcfdAJj2hAqMrTgAx2n2vk0oUZvgEiFwaAdvP1tQTsrxoK6bR0vGIlnb0CLNkD&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQF2IzlMJmW9tlzP&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210321095417-mayorkas-bash-intv-vpx-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGonfKktRjY2Zqk,14000.0,1300.0,111.0,1,'REAL'
104,104,CNN,"Former President Donald Trump is coming back to social media -- but this time with his own network, a Trump spokesperson told Fox News",Donald Trump is creating his own social media network that will go live in a few months,https://www.facebook.com/cnn/?__cft__[0]=AZWu5se20tOLWsAZoto1Q4JhkbCN_CzfFSdkfT0yCFM8_kSSrYyOQv-b8XhvIXFabwEhiSGgQ-_KORqKlJgRdB2eEnscgP3STAOoutpsIX-BN28VeweopoGfbTUMYI6VR0Wymlw377mRT9cQGCTSh5FF&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHhkwc5mHb0lHCO&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210321131219-donald-trump-social-media-network-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGFMwmkzIs_jg9E,78000.0,18000.0,2900.0,"1,453",'REAL'
111,111,CNN,"""I realize that someone like you will have to take a chance on me, I don't learn like typical people do,"" Ryan Lowry wrote. ""I would need a mentor to teach me, but I learn quickly, once you explain it, I get it. I promise that if you hire me and teach me, you'll be glad that you did.""","A man with autism asks future employers to 'take a chance on me' in a heartfelt, handwritten viral letter",https://www.facebook.com/cnn/?__cft__[0]=AZXzvJuTE1t7SOqrKnqMucbiC2N2vrim-DkVuUfy2Oax1KICWpqsiIAQutDPcpi18plEprUFSvtVWEqwwIzM7Ug5PqE-u5l8yU6vSm4-QYiHyAqVUdCaNCEGM8dsXazG0BAsliS56wi0iSlpye4wzFjW&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHTYDuWnRWjek5q&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210315190526-01-man-hand-writes-heartfelt-letter-to-future-employers-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGnGE0FlYqNzN8j,9100.0,362.0,771.0,2,'REAL'
115,115,CNN,"White House press secretary Jen Psaki says that President Joe Biden believes that ""those at the top are not doing their part"" and ""obviously that corporations could be paying higher taxes""",White House looks to raise taxes on wealthy and corporations,https://www.facebook.com/cnn/?__cft__[0]=AZWlIKOGtuyzMXf2evx0dJfF5_UR_hCcodxC24mQv92F768pgWzlw_vBWutt3b3raINzeAqS7bLmEY151x4zzDSy2J7uhjoGXHMCb_eedBYq-fpBUV4KgtWGOABvHbJxUy6276RfSiGoPLL-gQPma3Py&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHMS8JCSaJ7jiq8&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210312150228-03-white-house-covid-relief-event-0312-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEudTwXy2B1Iel3,20000.0,4100.0,553.0,49,'REAL'
119,119,CNN,"In Sicily, the door is always open, and you’re welcome to join the feast. Get a taste of true Sicilian hospitality in the new CNN Original Series, Stanley Tucci #SearchingforItaly, tonight at 9 p.m. ET/PT",,https://www.facebook.com/cnn/?__cft__[0]=AZUKU2gCxEhdK9svuWlrniSYWyJnOuWUtlStzt-KmOB2XWqoz1oAaXABfjoYTj9xZog2tvJ3QeIaGWDD-xSbHwjhXLnkc3LmFnb77WG-ASfyfCcJ4rSNybRki3VtytRrRsnCZJwc5OFNhIRy0XDf6518Y5sMuMva89wsBTISypDfsg&__tn__=-UC%2CP-R,,364.0,124.0,156.0,0,'REAL'
120,120,CNN,"“You cannot separate the misogyny, the racism and gender-based violence,” Georgia State Rep. Bee Nguyen says after eight people, including six Asian women, were killed in three Atlanta-area shootings.",,https://www.facebook.com/cnn/?__cft__[0]=AZVrDlXtTOZCrsQOmwzMdvTzoUyu3iZaUCE84QByyKo1K78XkP4OsmcmAlyeYLawX3krOPyR2oqGHVSnUbdjEQN1dhIR2yuuTN0o66ZrsbCfW_jH9v1HVeOa_O9K2ox1oj97bY6n1HrVndUk27t6Ub3Kt8xWTT4QPfRIDucqaEssfw&__tn__=-UC%2CP-R,,871.0,1000.0,161.0,113,'REAL'
125,125,CNN,"""I can say quite clearly: Don't come,"" Biden told ABC in an interview aired on Tuesday.",Biden tells migrants not to come to US: 'Don't leave your town',https://www.facebook.com/cnn/?__cft__[0]=AZWfVlKgFyROOi8_dpxdY8qLBWrAD-hc_kV10ZpXHLdcJjIXrcbQJ0E2Pi1gfanfmhyzCAgsJ1GkqX1XqEvR2f5QPsg0yTaSUQ9Lu7cUJJ1ZnNreemHODR-vAgMup1gUvoHls5fvR0GsaPlWRus7Iomf&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHnZcibSyoL60C3&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210314200145-biden-03142021-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQES8F9k-2XQrh7V,11000.0,3400.0,729.0,33,'REAL'
133,133,CNN,"CNN projects Julia Letlow has won a Louisiana special election to fill the seat of her late husband, Luke Letlow, who died in December after being diagnosed with Covid-19. She will be the first GOP woman to represent the state.","Julia Letlow wins Louisiana's 5th District special election, CNN projects",https://www.facebook.com/cnn/?__cft__[0]=AZVEHhLfGwzFpZrk-S8EOvCx_-mIfBJJcmL6ZIu7mS5-ESpVakLHPHyK0AlYeQTFa0e_8cRoYJsAR6EX1g6m8P2BopSuqHP7DyT5-o2_JypCOrLKTMULwxXTpwD1tiWP2WOjsS2Nt74dRjpP1rVhJeZF&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHNg79UWMf83RDk&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210319114357-01-julia-lelow-0121-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQES_GomW_hoGKL0,1100.0,956.0,65.0,43,'REAL'
135,135,CNN,This is CNN,,https://www.facebook.com/cnn/?__cft__[0]=AZWIHsy_DwjeM0W89GaavGSJt-coYsIX3oXpszaR6Ijken8g6TukD9u6aKChxxqwDku4_bm45Te2AID7U1nws25idfS5fX6zD_PCTgDiwl2bQo3QXIA_13pUrfSPKbbNJxynKW_7FWHJxRRCf4EYCQuOZDyKHztIb0aCCGlAml75LQ&__tn__=-UC%2CP-R,,6400.0,1300.0,368.0,12,'REAL'
138,138,CNN,Experts are worried some Americans are letting up too early,"A concerning variant is about to become dominant in the US, experts say, and how Americans act could help fuel or curb a surge",https://www.facebook.com/cnn/?__cft__[0]=AZUUE_shYWEPQ1hx0t6PJySOnK4vaxc1g0MV-10eCl6Y9hdWA_VVOHGdFCG2yde_5IX6ZbWNqciw4lKvo_ggzU880imL9-FfOU7ZX2pDTcp8lUe-P_njFEBSFHt3EUAOpfGNaXPtckUA1tBnMB4c_KPR&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQH0OWjZXLXSnoK_&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210316001311-us-coronavirus-0309-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEUbdGZ5HYL-jxD,1500.0,843.0,204.0,126,'REAL'
142,142,CNN,"Atlanta's rally was one of several scheduled around the country Saturday to honor the victims of the Atlanta spa killings and decry violence against Asian Americans. Events were planned in New York, Houston, Columbus and elsewhere.",Rallies across the country denounce violence against Asian Americans after Atlanta spa killings,https://www.facebook.com/cnn/?__cft__[0]=AZXfR5bMi38ydYKptzeFvfkSOT1ZS1TrpxQnkF0w8-jPcAUoaGe_gHa3hYFYo_eW3IrUXXV6tPyfcGSVHPQcmN_9lp7f0bfdE1OF4OG91cUa9mj4wjyzlVtJhuWDpXA7Ee-bSGu6ukFok_Rb1GfcgYeI&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHyiEyIjZpwhUuB&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210320152451-06-asian-american-rally-210320-atlanta-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQExFRszM9jWAinB,23000.0,1400.0,219.0,4,'REAL'
146,146,CNN,"The Covid-19 crisis in Brazil has never been worse. Nearly every Brazilian state has an ICU occupancy of 80% or higher, according to a CNN analysis of state data. As of Friday, 16 of 26 states were at or above 90%, meaning those health systems have collapsed or are at imminent risk of doing so.","Analysis: No vaccines, no leadership, no end in sight. How Brazil became a global threat",https://www.facebook.com/cnn/?__cft__[0]=AZX4kbNVt4ZWubDiqVmsdXphSzbkIXmVxVCJRzKJ7DWqIEchdu_-RPhN2vJDp1-KlGUve2Dp22yivdRF131HIeSSH8kdHN2maRlJrJjUFmGrSpEs6lH8RqvGMQTlFF0qZDz1aYI81aFeJw3Z-Hmgx14y&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQF8yzVhG9sTbyD1&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210318045121-brazil-field-hospital-0311-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHiku4yN_ATRhDt,10000.0,2000.0,1700.0,39,'REAL'
149,149,CNN,Join Miguel Marquez for a new CNN Special Report – The Human Cost of Covid – an emotional journey of loss and survival. Tonight at 9 p.m. ET,,https://www.facebook.com/cnn/?__cft__[0]=AZWaFNunt4f0Rt-fO_pxsYuO3P7LaxMUGKoB57r3ijaQzRJ2kMUqyILEbjwblxubpns8veEqpf2OhxF9Wp_W9yLlg08F9hAWKFRbyooZEDhUFpoNnHVMSZ1cQB0eLaoHciu_vdZ6pTpdVOsOWismRoGSxO1VHWyCRgJ2To2Ky2dEvw&__tn__=-UC%2CP-R,https://scontent-sjc3-1.xx.fbcdn.net/v/t1.0-9/p843x403/162594542_10161848440846509_648539605911197356_o.jpg?_nc_cat=106&ccb=1-3&_nc_sid=9267fe&_nc_ohc=dOMzae38JawAX_5OEwJ&_nc_oc=AQkjsZw3otIwdzb3o2_DunipvChxGs3RsTpsxjlSHvDblrDAVLt2kQ42xhU2CDPoLw8&_nc_ht=scontent-sjc3-1.xx&tp=6&oh=e7dc1cbe4ae7583bc2c530f6703dbe71&oe=607FB2BF,1000.0,303.0,126.0,15,'REAL'
152,152,CNN,"“In Georgia … a hate crime can be based upon race, it can be based upon sex, it can be based upon national origin. So I will be very surprised if hate crime charges are not brought” against the spa shootings suspect, Atlanta Mayor Keisha Lance Bottoms says. https://cnn.it/39hEZeT",,https://www.facebook.com/cnn/?__cft__[0]=AZVyqC1L_IzE4XUfH6gFBe51TngGx0wNhPSy6EkWx3sw4iq8JvUf0SxGYnZmrhP6VbwWf1f1cbcnjkmCO5zdC_7L9ztF0Qhe55_W3jejxUSTS2TPAFJAt52FqeMmnSUmX3GX9UFCd1gh1Yhz_EwYH8ZH9Zfd2Dm94XouR1LbdWhX5g&__tn__=-UC%2CP-R,,831.0,687.0,113.0,11,'REAL'
155,155,CNN,"As New York Gov. Andrew Cuomo faces harassment allegations and questions over his handling of Covid-19 deaths at state nursing homes, CNN's Michael Smerconish examines polling data from the governor's constituents. https://cnn.it/3sibCQI",,https://www.facebook.com/cnn/?__cft__[0]=AZW_C_PKpl50eBp6L3zAeXamlEcJBijEThnhkKuRy-OLoMSrOZbOFHTAJNCzx1dn2B6fNaAfO19C-2uohm0IDj0jo4JXZLfDejChXGum2ybybLTFnn2uZQnihOe0lBKaq-xBGlzy0oSlwQIV7h1xa4z_4ieJEMToKg7ZHg5n7zWDtw&__tn__=-UC%2CP-R,,369.0,429.0,99.0,8,'REAL'
162,162,CNN,"Organizers say the decision will ""further contribute to ensure safe and secure Games for all participants and the Japanese public.""",International spectators will be refused entry into Japan for Tokyo 2020,https://www.facebook.com/cnn/?__cft__[0]=AZWGDFn9Et5UoMjhzYgNU0fIDgq5CiDP1zpLfaYZNMVVjSTpFIuPZNZoJ-JaudDsEtTDQGghfNKBPoUE17eSjSconuBQ4hhPj8n9T-JPVZm5vwEYI7uM9nyJN0FBpN3-eUy_1rj3EeAu_ERuVrBSsg7Y&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFB6X_6TWpFNeXW&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210113215424-tokyo-2020-olympic-games-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFuW2ACQJsUNXAk,638.0,303.0,93.0,3,'REAL'
165,165,CNN,Hear stories of loss and survival in the pandemic. CNN Special Report – The Human Cost of Covid airs tonight at 9 p.m. ET,,https://www.facebook.com/cnn/?__cft__[0]=AZXW4-cELDW44tyqNllqKaRvUlmDn3ObndC7SCPjX1Sq7GZSAVekjBrITrhvTDeFNq5L1oEP7TzTqgViT5vUqEdF-K1mtciWAHYmWIgsPJvXp4uaw2nGpHq-lVE2PVpMMovVJE477RD_laSwSRqe9GIIfGYwJtVAAoID5k1GJuIpkw&__tn__=-UC%2CP-R,,671.0,388.0,141.0,2,'REAL'
169,169,CNN,"In the first week of March, more than 20% of blood donations from unvaccinated people had Covid-19 antibodies, according to data shared with CNN by the American Red Cross","Covid-19 antibodies present in about 1 in 5 blood donations from unvaccinated people, according to data from the American Red Cross",https://www.facebook.com/cnn/?__cft__[0]=AZXJKgr8iaXioUmt1zIXcIkmRFUOL0HPeUG1ejC-biNxaIPFABRPNySyo7qUCG3A9eOAklJuxX_JT_U74bR-lJ1hev0Gy5flKdluJuWm_lQeOvctxrLD4zxtCssO_Asf2bFzM9XhBXF2yovO6e2z-lNm&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFQnt8drBpiuFCa&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F200818140046-inmunidad-covid19-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFUATUc9YMc9iF3,4000.0,1300.0,846.0,43,'REAL'
171,171,CNN,"""It's definitely different being the candidate than it is the spouse, but nothing that I wasn't used to already,"" said Letlow","Running to replace husband who died from Covid-19, Julia Letlow hopes to bring her own experience to Congress",https://www.facebook.com/cnn/?__cft__[0]=AZUTwTlFJP8CopI6WcAAbtgNWGQG-qf9eEd96tiMjJ8AI0sJpY4Kh80ygcyeJcVh-yEmK6djjGiapZCxaExuIBrmg8YYWcaN5Svh9y0BpXSRugA6cOC2b4ULn5cw31uJtTqNr7FAOyYei1lyxnKnC_Hg&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHNg79UWMf83RDk&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210319114357-01-julia-lelow-0121-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQES_GomW_hoGKL0,1100.0,271.0,36.0,5,'REAL'
182,182,CNN,"""True reparations for Black farmers would amount to far more than $5 billion dollars included in this pandemic relief bill,"" writes Peniel E. Joseph for CNN Opinion. ""But they do amount to an important first policy step in coming to terms with the panoramic inequities that the pandemic both amplified and revealed in full.""",Opinion: A $5 billion down payment on what America owes to Black farmers,https://www.facebook.com/cnn/?__cft__[0]=AZWW6l4sEnSHtYj0dl5iIVJiDOw07JiKzhGf23TVkJ4peoiwHEbL83XP4-0WJRwpuwj8f3ETFMl98uKp-fut24U9o_qh1T9q806y09Be8Ke7r_Z1WiAgxwhN11BupiRzIc_pkISEaXs8WHlNhpYB6Qnr&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHihJlp8vmwidvW&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210318232245-01-black-farmers-oped-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFqSd8I05EMg2DP,3400.0,1000.0,76.0,31,'REAL'
187,187,CNN,This is CNN,,https://www.facebook.com/cnn/?__cft__[0]=AZVCGpch48kACMFpUkJ2IUvubpOObe3TQIVsfkKM1_eCugt8hN1sYynTCvgUxPW7KZ-XUl8M-hSze_Q2n0kmZykYtwKIh7CJH8mqJ-uWZTjEUwDh9wa6JLIos-880leQalWsD7Ch7qBYdsKRjo9JpGjWnz6OEJ1WKDEZ4b0K2ixedA&__tn__=-UC%2CP-R,,,,,49,'REAL'
189,189,CNN,"Congressional leaders are discussing a new $2 billion funding package that would bolster security around the US Capitol and shore up vulnerabilities exposed by the January 6 attack, according to sources familiar with the talks.",Congressional leaders discussing a $2 billion package for new Capitol fencing and security personnel,https://www.facebook.com/cnn/?__cft__[0]=AZX8a0AVUetcmxHhKXBKFQmoDAYClv13wcJ3WEVxpwkRoesmHfF6KvMDKCjiQgve6a6AJNu728z-Q91V41paas_Jx-dDB5EwM0ZlU8uBmz7WaTaXAHSEyCdaIf3rxTBvp-64MOk0gywBm_JMMpTJTZCx&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEcHBRoP8lOfwyK&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210127134825-01-us-capitol-barrier-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHqttHyCDzaaaNW,1500.0,1000.0,68.0,38,'REAL'
